""	"Mean BirA.x"	"Mean FLNc.x"	"cluster"	"id"	"ÿþBirA_1"	"BirA_2"	"BirA_3"	"FLNc_1"	"FLNc_2"	"FLNc_3"	"Mean BirA.y"	"Mean FLNc.y"	"Number of proteins"	"Peptides"	"Unique peptides"	"Sequence coverage [%]"	"Unique sequence coverage [%]"	"Mol. weight [kDa]"	"Q-value"	"Score"	"Intensity"	"Mean"	"BirA_11"	"BirA_12"	"BirA_13"	"BirA_21"	"BirA_22"	"BirA_23"	"BirA_31"	"BirA_32"	"BirA_33"	"FLNc_11"	"FLNc_12"	"FLNc_13"	"FLNc_21"	"FLNc_22"	"FLNc_23"	"FLNc_31"	"FLNc_32"	"FLNc_33"	"Protein IDs"	"Majority protein IDs"	"Protein names"	"Gene names"
"224"	-0.3283768	0.1522102	3	"323"	-0.4017545	-0.5103265	-0.07304932	0.1325888	0.2206204	0.1034214	-0.3283768	0.1522102	4	10	10	39.9	39.9	34.929	0	30.299	56952000	-0.088083276	-0.381240875	-0.398320168	-0.425702423	-0.560540974	-0.424154311	-0.546284258	-0.043197889	-0.075338274	-0.100611806	0.125744358	0.115703195	0.156318828	0.116900966	0.26908052	0.27587983	0.168409094	0.05311688	0.088738345	"F2Z456;Q9DCN2-2;Q9DCN2;A0A0A0MQM3"	"F2Z456;Q9DCN2-2;Q9DCN2;A0A0A0MQM3"	"NADH-cytochrome b5 reductase;NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form"	"Cyb5r3"
"225"	-0.02470765	-0.195632	3	"230"	-0.05275064	-0.06485534	0.04348305	-0.3099669	-0.2558622	-0.02106678	-0.02470765	-0.195632	3	9	9	40	40	22.605	0	150.07	448430000	-0.110169803	-0.059961908	-0.005599249	-0.092690773	-0.078636132	-0.038987294	-0.0769426	0.041076723	0.035909798	0.053462621	-0.276967049	-0.317917138	-0.33501637	-0.211093858	-0.255658358	-0.300834507	-0.019932969	-0.019355895	-0.023911489	"D3YWC2;D3Z6F1;Q9JM93"	"D3YWC2;D3Z6F1;Q9JM93"	"ADP-ribosylation factor-like protein 6-interacting protein 4"	"Arl6ip4"
"226"	-0.2554136	-0.02192934	3	"1023"	-0.414413	-0.5689166	0.2170889	0.01927457	-0.02087705	-0.06418552	-0.2554136	-0.02192934	5	17	17	40.1	40.1	57.401	0	250.73	182860000	-0.200135197	-0.400433481	-0.420113564	-0.42269206	-0.553276479	-0.560762048	-0.592711091	NA	0.217088938	NA	0.054432936	0.023503324	-0.020112555	-0.023705037	-0.006508841	-0.032417282	NA	-0.064185522	NA	"Q9ESX5;B7ZCL7;F6YUI5;A2AN81;F6S1S5"	"Q9ESX5"	"H/ACA ribonucleoprotein complex subunit 4"	"Dkc1"
"227"	-0.1167822	0.01858287	3	"440"	-0.130479	-0.2233543	0.003486747	0.07577126	-0.05215768	0.03213503	-0.1167822	0.01858287	1	7	7	40.5	40.5	16.605	0	87.66	596090000	-0.049099654	-0.121231273	-0.128724873	-0.141480833	-0.223952919	-0.234942704	-0.211167261	0.001474083	0.00402027	0.004965887	0.079151712	0.067140788	0.081021301	-0.003374342	-0.076276273	-0.07682243	0.032094702	0.032054357	0.032256041	"P14115"	"P14115"	"60S ribosomal protein L27a"	"Rpl27a"
"228"	-0.1463136	0.09651615	3	"552"	-0.2362597	-0.2251373	0.02245616	0.1434432	0.004654428	0.1414508	-0.1463136	0.09651615	2	8	8	40.9	40.9	20.732	0	17.401	40958000	-0.015489918	-0.23727642	-0.181840137	-0.28966257	NA	-0.176577926	-0.273696691	0.045166429	0.000434098	0.02176795	0.151872456	0.213752732	0.064704403	NA	0.004654428	NA	0.11424391	0.138586879	0.171521693	"P62717;F6YJW4"	"P62717;F6YJW4"	"60S ribosomal protein L18a"	"Rpl18a;Gm17541"
"229"	-0.2382971	0.2367972	3	"478"	0.1126385	0.02828649	-0.8558164	0.02776011	0.09519251	0.5874389	-0.2382971	0.2367972	2	13	13	41	41	43.231	0	22.606	47945000	-0.054125487	0.112638518	NA	NA	0.028286494	NA	NA	-0.845941365	-0.848936737	-0.87257123	0.027760113	NA	NA	0.095192514	NA	NA	0.565918624	0.691302538	0.505095661	"Q3UFJ3;P35486"	"Q3UFJ3;P35486"	"Pyruvate dehydrogenase E1 component subunit alpha;Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial"	"Pdha1"
"230"	-0.06655429	-0.1040699	3	"169"	-0.04978957	-0.1176017	-0.03227158	-0.1754818	-0.1175745	-0.01915334	-0.06655429	-0.1040699	16	6	6	41.3	41.3	13.92	0	89.139	582160000	-0.085312079	-0.048594475	-9.12e-05	-0.100683019	-0.132915705	-0.113706738	-0.106182769	-0.027283544	-0.028854076	-0.040677126	-0.166992232	-0.160768524	-0.198684573	-0.119288877	-0.090857401	-0.142577142	-0.005155147	-0.04729471	-0.005010155	"B2RVD5;B2RTK3;Q8CBB6;Q8CGP2;Q8CGP1;Q6ZWY9;Q64525;Q64478;Q64475;P10854;P10853;Q8CGP2-2;Q9D2U9;Q8CGP0;Q64524;P70696"	"B2RVD5;B2RTK3;Q8CBB6;Q8CGP2;Q8CGP1;Q6ZWY9;Q64525;Q64478;Q64475;P10854;P10853;Q8CGP2-2;Q9D2U9;Q8CGP0;Q64524;P70696"	"Histone H2B;Histone H2B type 1-P;Histone H2B type 1-K;Histone H2B type 1-C/E/G;Histone H2B type 2-B;Histone H2B type 1-H;Histone H2B type 1-B;Histone H2B type 1-M;Histone H2B type 1-F/J/L;Histone H2B type 3-A;Histone H2B type 3-B;Histone H2B type 2-E;Histone H2B type 1-A"	"Hist1h2bk;Hist1h2bm;Hist1h2br;Hist1h2bp;Hist1h2bc;Hist2h2bb;Hist1h2bh;Hist1h2bb;Hist1h2bf;Hist3h2ba;Hist3h2bb;Hist2h2be;Hist1h2ba"
"231"	0.05323033	-0.1597572	3	"709"	0.08742338	0.08881941	-0.01655179	-0.2728473	-0.1475061	-0.05891806	0.05323033	-0.1597572	6	22	22	41.7	41.7	51.45	0	242.87	540550000	-0.053263409	0.062092889	0.093001217	0.107176021	0.079036452	0.105714492	0.081707276	-0.026498064	-0.014905991	-0.008251308	-0.265336782	-0.272421837	-0.280783206	-0.12671569	-0.151063263	-0.164739385	-0.063129529	-0.055329844	-0.058294814	"Q5SUF2;Q5SUF2-3;Q5SUF2-2;F8WGA8;F7CR21;F7A7G1"	"Q5SUF2;Q5SUF2-3;Q5SUF2-2"	"Luc7-like protein 3"	"Luc7l3"
"232"	-0.1637702	-0.004705531	3	"431"	-0.1957385	-0.2760689	-0.01950331	0.09540741	-0.04017653	-0.06934748	-0.1637702	-0.004705531	1	15	15	41.8	41.8	20.861	0	99.392	4662900000	-0.084237887	-0.213071227	-0.18151018	-0.192634135	-0.302587539	-0.22046122	-0.305157959	-0.013900367	-0.030691264	-0.013918302	0.104798511	0.091289848	0.090133868	-0.028733891	-0.01080861	-0.080987073	-0.061755549	-0.070131667	-0.076155216	"P10922"	"P10922"	"Histone H1.0;Histone H1.0, N-terminally processed"	"H1f0"
"233"	0.07001253	-0.1042481	3	"609"	0.03803696	0.06681734	0.1051833	-0.1704303	-0.1510737	0.008759676	0.07001253	-0.1042481	5	78	78	42	42	199.59	0	323.31	816090000	-0.0139915	0.007235557	0.256308734	-0.149433404	0.05434487	0.079289801	NA	0.117271274	0.096875265	0.101403356	-0.262308657	0.136463031	-0.385445416	-0.236007944	-0.066139497	NA	0.00216606	0.011993114	0.012119856	"P97868;P97868-2;D3YZU8;A0A0R4J165;P97868-3"	"P97868;P97868-2"	"E3 ubiquitin-protein ligase RBBP6"	"Rbbp6"
"234"	-0.01070886	-0.1389907	3	"634"	-0.01279974	-0.02775516	0.008428328	-0.2475818	-0.1176323	-0.05175791	-0.01070886	-0.1389907	4	13	13	42.1	42.1	33.542	0	45.614	129810000	-0.074849753	0.065878354	-0.070897959	-0.033379622	-0.007534849	-0.047706537	-0.028024085	0.037824735	-0.008043331	-0.004496421	-0.207284227	-0.255224258	-0.28023684	-0.067703024	-0.179206967	-0.105986796	-0.065648034	-0.039391287	-0.050234411	"Q3TGY1;Q9DBU6;E9Q6P8;Q8BR75"	"Q3TGY1;Q9DBU6;E9Q6P8"	"Serine/Arginine-related protein 53"	"Rsrc1"
"235"	-0.05331849	0.06428503	3	"551"	-0.08255213	-0.1647658	0.08736253	0.07900385	0.0555033	0.05834793	-0.05331849	0.06428503	3	11	11	42.2	42.2	29.597	0	70.271	94538000	0.00548327	-0.08576265	-0.051352341	-0.110541418	-0.180772051	-0.168802321	-0.144723192	0.150909886	-0.057996918	0.169174626	0.105058409	0.066204086	0.065749057	0.037550177	0.069580778	0.059378933	0.132291704	-0.012664491	0.05541658	"Q545X8;P62702;V9GWY0"	"Q545X8;P62702;V9GWY0"	"40S ribosomal protein S4;40S ribosomal protein S4, X isoform"	"Rps4x;Gm15013"
"236"	-0.3320137	0.1033223	3	"567"	-0.4478813	-0.4792413	-0.06891862	0.2433383	0.05628633	0.01034234	-0.3320137	0.1033223	1	9	9	42.8	42.8	28.024	0	98.993	708470000	-0.138647863	-0.433456451	-0.465402842	-0.444784582	-0.48977679	-0.48197329	-0.465973884	NA	-0.068918623	NA	0.252712518	0.229604602	0.247697935	0.06666965	0.06204604	0.040143289	NA	0.010342344	NA	"P62918"	"P62918"	"60S ribosomal protein L8"	"Rpl8"
"237"	-0.1938778	0.01555387	3	"769"	-0.3186073	-0.270176	0.007149865	0.06196326	-0.05385407	0.03855241	-0.1938778	0.01555387	10	33	32	43	42.3	94.944	0	323.31	359980000	-0.089161972	-0.326932997	-0.285963774	-0.342925012	-0.225979656	-0.286685914	-0.29786253	0.006551617	0.007619756	0.007278223	0.08000198	0.069585897	0.036301889	0	-0.083359249	-0.07820297	0.019531686	0.038421433	0.057704121	"Q6P542;G3V012;REV__D3YY58;F6Q3E1;F6V431;REV__D3YZ69;REV__Q3UHD3-3;Q7TPM1-2;REV__Q3UHD3;F7AYW2"	"Q6P542"	"ATP-binding cassette sub-family F member 1"	"Abcf1"
"238"	-0.06149923	-0.05305821	3	"617"	-0.04953301	-0.1211356	-0.01382907	-0.05748786	-0.05683312	-0.04485365	-0.06149923	-0.05305821	3	20	14	43.2	31.9	64.802	0	89.316	187680000	-0.057278722	-0.043821957	-0.041722875	-0.063054189	-0.110838421	-0.113678515	-0.138889939	-0.015562705	-0.021682492	-0.004242004	-0.006252061	-0.077331565	-0.088879965	-0.036628932	-0.054038234	-0.079832204	-0.016396267	-0.064346641	-0.05381804	"Q05CL8;Q05CL8-2;A0A0G2JFW4"	"Q05CL8"	"La-related protein 7"	"Larp7"
"239"	-0.1428785	-0.1069941	3	"447"	-0.1912238	-0.197038	-0.04037369	-0.1233138	-0.1397829	-0.05788554	-0.1428785	-0.1069941	4	18	5	43.4	17.9	21.266	0	36.708	277790000	-0.124936293	-0.157278463	-0.184794292	-0.23159872	-0.230098575	-0.223582149	-0.137433335	-0.042225156	-0.050839398	-0.02805653	-0.102845162	-0.144978732	-0.122117549	-0.086893477	-0.092580296	-0.239874825	-0.071353272	-0.062973864	-0.039329473	"Q5SZA3;P15864;I7HFT9;Q07133"	"Q5SZA3;P15864"	"Histone H1.2"	"Hist1h1c"
"240"	-0.1135654	-0.001948176	3	"186"	-0.07352567	-0.1981987	-0.06897174	0.004631729	-0.0463925	0.03591624	-0.1135654	-0.001948176	6	5	1	43.4	23.5	15.388	0	9.3597	806820000	-0.057756777	-0.046061598	-0.076398544	-0.098116867	-0.167503878	-0.226067334	-0.201024964	-0.106376916	-0.028047251	-0.072491042	0.029750789	-0.013300793	-0.002554809	-0.024157144	-0.017450726	-0.09756963	0.07280115	0.03706776	-0.00212018	"B9EI85;P84228;F8WI35;P68433;E0CYN1;E0CYR7"	"B9EI85;P84228;F8WI35;P68433"	"Histone H3;Histone H3.2;Histone H3.1"	"Hist2h3b;Hist1h3b;H3f3a;Hist1h3a"
"241"	-0.05831509	-0.1124736	3	"729"	-0.1005796	-0.1467569	0.07239123	-0.1287681	-0.1153445	-0.09330833	-0.05831509	-0.1124736	1	44	44	43.6	43.6	116.97	0	323.31	554130000	-0.085394364	-0.081440225	-0.103363559	-0.116935067	-0.144323394	-0.132214412	-0.163732871	0.086074956	0.04816981	0.082928911	-0.102330759	-0.150817826	-0.133155569	-0.121001437	-0.084147125	-0.140884981	-0.09215349	-0.104588516	-0.083182991	"Q61136"	"Q61136"	"Serine/threonine-protein kinase PRP4 homolog"	"Prpf4b"
"242"	-0.1853074	-0.0390633	3	"490"	-0.2253129	-0.2987638	-0.03184544	0.03044141	-0.1113254	-0.03630592	-0.1853074	-0.0390633	1	15	10	43.7	38.5	21.785	0	115.98	260510000	-0.112185341	-0.226754934	-0.187186867	-0.261996776	-0.246830747	-0.328179419	-0.321281374	-0.027834214	-0.032475412	-0.035226692	0.050961453	0.034737129	0.005625651	-0.033906035	-0.139721721	-0.16034843	-0.022665136	-0.044677932	-0.04157469	"P43275"	"P43275"	"Histone H1.1"	"Hist1h1a"
"243"	-0.2186743	0.1148197	3	"297"	-0.1947883	-0.3285175	-0.1327173	0.1158042	0.03892278	0.1897321	-0.2186743	0.1148197	1	73	45	43.7	26.7	235.63	0	323.31	346130000	-0.051927329	-0.18758136	-0.190231621	-0.206551865	-0.315648437	-0.325570613	-0.34433344	-0.16724208	-0.060181346	-0.1707284	0.13547115	0.120972998	0.090968423	0.072065301	0.04044348	0.004259546	0.117834516	0.184918448	0.266443372	"E9Q7G0"	"E9Q7G0"	""	"Numa1"
"244"	-0.06996592	0.00018098	3	"502"	-0.1019307	-0.1135762	0.005609141	0.05426934	-0.07006367	0.01633726	-0.06996592	0.00018098	4	21	21	44.9	44.9	33.509	0	231.23	3890100000	-0.03489247	-0.108417958	-0.077684633	-0.119689576	-0.108367793	-0.108942255	-0.12341848	0.00590945	0.004879993	0.00603798	0.066608898	0.053145099	0.043054029	-0.056180429	-0.060168799	-0.093841769	0.023869485	0.003374347	0.02176795	"Q3UCH0;P47911;E9PUX4;A0A0J9YU32"	"Q3UCH0;P47911;E9PUX4"	"60S ribosomal protein L6"	"Rpl6;Gm5428"
"245"	-0.1472826	0.03097922	3	"175"	-0.1893075	-0.2595421	0.007001784	0.04882464	0.0617585	-0.01764547	-0.1472826	0.03097922	3	46	40	45	39	116.05	0	323.31	484580000	-0.058151685	-0.166406706	-0.184475377	-0.217040345	-0.240430355	-0.249615058	-0.288580835	0.003762027	0.014688506	0.002554819	0.073133022	0.043841179	0.029499713	0.108222902	0.05644615	0.02060643	0.00560945	-0.040033747	-0.018512102	"B2RX66;Q5F2E8;F6RXB5"	"B2RX66;Q5F2E8"	"Serine/threonine-protein kinase TAO1"	"Taok1"
"246"	-0.03959979	-0.04487536	3	"503"	-0.01614179	-0.1032378	0.000580215	-0.1046975	-0.0880282	0.0580996	-0.03959979	-0.04487536	7	11	11	45.6	45.6	17.587	0	66.136	4351500000	-0.042237572	-0.066816524	0.008685325	0.009705812	-0.092905872	-0.085281432	-0.131526023	0.005738018	0.003891142	-0.007888515	-0.109747253	-0.091103941	-0.113241233	-0.105884708	-0.046534199	-0.111665688	0.043519448	0.050225023	0.080554329	"Q5M8M8;P47915;F6QL70;D3Z1N9;W4VSN7;F6YH22;F6VZG1"	"Q5M8M8;P47915;F6QL70;D3Z1N9;W4VSN7;F6YH22"	"60S ribosomal protein L29"	"Rpl29;Gm17669;Gm10709;Gm3550;Gm5218"
"247"	-0.03516183	0.09504105	3	"558"	-0.05739656	-0.1196266	0.0715377	0.1190893	0.05776074	0.1082731	-0.03516183	0.09504105	2	6	6	45.7	45.7	14.865	0	21.535	71373000	0.022443888	-0.00548048	-0.102785401	-0.063923799	-0.203314662	-0.08445245	-0.071112782	NA	0.165155262	-0.022079876	0.096031442	0.121748291	0.139488295	0.060321037	0.035146657	0.077814534	NA	0.112571485	0.103974648	"P62830;A2A6F8"	"P62830"	"60S ribosomal protein L23"	"Rpl23"
"248"	-0.02691107	0.02976162	3	"133"	-0.06907941	-0.06887517	0.05722136	0.01386842	-0.0393888	0.1148052	-0.02691107	0.02976162	2	7	7	45.9	45.9	16.445	0	14.06	39693000	0.001425274	-0.105750419	-0.034737147	-0.066750675	-0.123032026	-0.054757975	-0.028835513	0.045635883	0.04016703	0.085861184	0.061945811	0.002788422	-0.023128966	0.002194392	-0.051692627	-0.068668164	0.081959069	0.096144982	0.166311666	"A4FUS1;P14131"	"A4FUS1;P14131"	"40S ribosomal protein S16"	"Rps16"
"249"	-0.1442889	0.01542192	3	"912"	-0.1760122	-0.2080334	-0.04882103	0.04095723	0.01133783	-0.006029295	-0.1442889	0.01542192	3	22	22	46.5	46.5	80.581	0	301.44	118400000	-0.064433482	-0.160880357	-0.145445004	-0.221711263	-0.185093477	-0.198198527	-0.240808234	-0.054403398	-0.044697184	-0.047362518	0.074863315	0.012244397	0.035763972	0.069769479	-0.047897641	0.012141655	-0.00426391	-0.01338947	-0.000434506	"Q91YK2;F7AGW8;D6RDD0"	"Q91YK2"	"Ribosomal RNA processing protein 1 homolog B"	"Rrp1b"
"250"	-0.02003106	0.06999909	3	"472"	-0.08514885	0.02395219	0.001103464	0.06057634	0.07546331	0.07395763	-0.02003106	0.06999909	3	17	17	46.7	46.7	46.109	0	58.581	126240000	0.024984015	-0.093282558	-0.08612261	-0.076041371	0.048014279	-0.005216683	0.029058967	0.001430791	-0.011463325	0.013342926	0.015760809	0.044225667	0.121742539	0.107137717	0.001030488	0.11822173	0.081743263	0.046182901	0.093946733	"P27659;A0A087WQK0;A0A087WNS0"	"P27659"	"60S ribosomal protein L3"	"Rpl3"
"251"	-0.1974515	0.04538843	3	"314"	-0.2680463	-0.3275273	0.003219274	0.1008477	0.005270544	0.03004702	-0.1974515	0.04538843	3	32	32	46.9	46.9	86.906	0	231.47	603310000	-0.076031521	-0.284531504	-0.218108267	-0.301499277	-0.333837837	-0.335085511	-0.313658714	0.00026049	0.001820209	0.007577124	0.103600577	0.090513535	0.108429097	0.052247785	-0.013595535	-0.022840617	0.038341958	0.021685366	0.030113749	"E9QN31;Q922K7;A0A0N4SW16"	"E9QN31;Q922K7"	"Probable 28S rRNA (cytosine-C(5))-methyltransferase"	"Nop2"
"252"	-0.06118604	-0.0822205	3	"798"	-0.05592758	-0.09304108	-0.03458946	-0.06981334	-0.04092937	-0.1359188	-0.06118604	-0.0822205	3	27	27	47	47	63.752	0	148.94	585050000	-0.071703272	-0.052934077	-0.041144788	-0.073703878	-0.084637113	-0.087942749	-0.106543392	-0.00398771	-0.043418601	-0.056362063	-0.055340108	-0.079832204	-0.074267723	-0.026410686	-0.038977608	-0.057399813	-0.131725952	-0.113543108	-0.162487328	"Q80SY5;A0A0G2JEW4;A0A0G2JGW4"	"Q80SY5"	"Pre-mRNA-splicing factor 38B"	"Prpf38b"
"253"	-0.01249404	-0.04343344	3	"598"	-0.002547131	-0.04451361	0.009578637	0.02245414	-0.163405	0.01065058	-0.01249404	-0.04343344	4	13	13	47.2	47.2	12.441	0	30.296	635690000	-0.027963736	0.046768233	-0.008787229	-0.045622397	-0.08207459	-0.081377372	0.029911118	0.014478545	0.006893722	0.007363644	0.088102326	-0.078746714	0.058006823	-0.115643762	-0.196977109	-0.17759423	0.003891142	0.022923034	0.005137573	"Q5M9P1;P83882;A0A0A6YW33;E9Q131"	"Q5M9P1;P83882"	"60S ribosomal protein L36a"	"Rpl36a"
"254"	-0.2328229	0.09885272	3	"435"	-0.3217672	-0.4108151	0.03411362	0.1917401	0.031029	0.0737891	-0.2328229	0.09885272	4	17	17	47.7	47.7	29.976	0	112.85	441690000	-0.06698508	-0.354420543	-0.294675231	-0.31620577	-0.400826782	-0.401997864	-0.429620534	0.062957838	0.022015758	0.017367274	0.215832189	0.186272249	0.1731157	0.047885906	0.04339939	0.0018017	0.088029705	0.063558534	0.069779046	"Q58ET1;P12970;F6VBB8;V9GX35"	"Q58ET1;P12970"	"60S ribosomal protein L7a"	"Rpl7a"
"255"	-0.2561919	-0.1157616	3	"669"	-0.3643107	-0.4120345	0.007769331	-0.09833433	-0.1358296	-0.1131208	-0.2561919	-0.1157616	2	22	22	48	48	32.887	0	73.287	4962600000	-0.185976747	-0.347212344	-0.33046928	-0.41525051	-0.411425799	-0.399876922	-0.424800605	0.011232034	0.00603798	0.00603798	-0.079687633	-0.11250446	-0.102810882	-0.106122881	-0.141167477	-0.160198346	-0.12222565	-0.10705433	-0.110082328	"Q3UL36;Q3UL36-2"	"Q3UL36;Q3UL36-2"	"Arginine and glutamate-rich protein 1"	"Arglu1"
"256"	-0.1425593	-0.03266871	3	"786"	-0.1728205	-0.2468292	-0.008028301	0.006114144	-0.04856324	-0.05555703	-0.1425593	-0.03266871	3	11	11	48.9	48.9	21.397	0	112.38	1036700000	-0.087614011	-0.190090314	-0.139865726	-0.188505411	-0.247820914	-0.22609657	-0.266570002	0.031489242	-0.07185518	0.016281033	0.044831991	0.003948247	-0.030437805	-0.011824117	-0.028083012	-0.105782583	0.038341958	-0.146837398	-0.058175642	"Q6ZWZ7;Q9CPR4;B2RY53"	"Q6ZWZ7;Q9CPR4"	"60S ribosomal protein L17"	"Rpl17"
"257"	0.0654562	0.04889692	3	"506"	0.04021406	0.04008453	0.11607	0.01172609	0.07396217	0.0610025	0.0654562	0.04889692	7	29	28	49.2	48	74.237	0	265.41	180650000	0.057176561	0.044618126	0.056409325	0.019614732	0.022716967	0.009790706	0.08774592	0.102124855	0.147614509	0.098470673	0.029699638	0.017091364	-0.011612722	0.056332387	0.069132417	0.096421719	0.023622781	0.112772509	0.046612196	"P48678;P48678-2;P48678-3;D3YUF7;A0A0R4J0Q5;P21619-2;P21619"	"P48678;P48678-2;P48678-3"	"Prelamin-A/C;Lamin-A/C"	"Lmna"
"258"	-0.04586532	-0.05027165	3	"542"	-0.08979934	-0.05664346	0.008846819	-0.1008461	-0.08508763	0.03511882	-0.04586532	-0.05027165	3	7	7	49.3	49.3	15.798	0	25.24	301500000	-0.048068487	-0.131314427	-0.043793149	-0.094290435	-0.08771947	-0.029811261	-0.052399639	0.020402718	0.056104094	-0.049966354	-0.077186152	-0.085504621	-0.139847606	-0.058160223	-0.087355435	-0.109747253	0.054574773	0.055989563	-0.00520788	"Q5BLJ9;P61358;A2A4Q0"	"Q5BLJ9;P61358"	"60S ribosomal protein L27"	"Rpl27"
"259"	-0.2384296	-0.04913831	3	"765"	-0.421512	-0.5272983	0.2335215	0.008024968	-0.1506835	-0.004756373	-0.2384296	-0.04913831	9	52	3	49.4	4.5	118.2	0	323.31	934750000	-0.143783957	-0.41394183	-0.406425983	-0.44416824	-0.537961602	-0.534200907	-0.509732425	0.234947324	0.237216875	0.228400365	0.042934123	0.010443388	-0.029302606	-0.132099524	-0.170085624	-0.149865434	-0.001736299	-0.006616695	-0.005916125	"Q6NV83-2;Q6NV83;A0A087WRG2;A0A087WR93;A0A087WQT2;Q3U3C9-4;Q3U3C9-3;Q3U3C9;Q3U3C9-2"	"Q6NV83-2;Q6NV83"	"U2 snRNP-associated SURP motif-containing protein"	"U2surp"
"260"	-0.1183494	-0.05569169	3	"170"	-0.1056015	-0.1066344	-0.1428123	-0.06700306	-0.09967662	-0.000395381	-0.1183494	-0.05569169	2	5	5	50.5	50.5	11.367	0	18.342	142130000	-0.091425305	-0.08201687	-0.097062051	-0.137725458	-0.142806247	-0.058612827	-0.11848411	-0.142812297	NA	NA	-0.049915414	-0.075291388	-0.075802371	-0.074121304	-0.105850689	-0.119057857	-0.000395381	NA	NA	"B2RTM0;P62806"	"B2RTM0;P62806"	"Histone H4"	"Hist2h4;Hist1h4a"
"261"	0.1141854	-0.1853512	3	"119"	0.1860265	0.1325374	0.02399236	-0.2938071	-0.1980028	-0.0642437	0.1141854	-0.1853512	13	71	71	50.5	50.5	158.39	0	323.31	2152500000	-0.035582878	0.190023378	0.205312669	0.162743583	0.146252111	0.13068749	0.120672621	0.024116097	0.013553437	0.034307551	-0.288539857	-0.281487852	-0.311393589	-0.164471805	-0.202678978	-0.226857573	-0.06519866	-0.072799087	-0.05473334	"A2AVJ7;Q99PL5;Q99PL5-4;Q99PL5-3;Q99PL5-2;Q99PL5-8;Q99PL5-7;Q99PL5-6;Q99PL5-5;Q99PL5-10;Q99PL5-9;Q99PL5-12;Q99PL5-11"	"A2AVJ7;Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"
"262"	-0.06209384	0.02107147	3	"569"	-0.07533962	-0.09517289	-0.01576903	0.01328528	0.00946555	0.04046359	-0.06209384	0.02107147	1	9	6	50.6	28.8	17.951	0	73.924	595810000	-0.020511186	-0.040290967	-0.139733896	-0.045993991	-0.087894924	-0.111230984	-0.086392753	-0.006890154	-0.010354432	-0.030062497	0.041397873	-0.026859976	0.025317954	0.006524078	0.040448241	-0.018575668	0.050031561	0.038659874	0.03269932	"P62983"	"P62983"	"Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a"	"Rps27a"
"263"	0.05182972	-0.2303491	3	"796"	0.04869696	0.06412805	0.04266415	-0.4037429	-0.2376201	-0.04968439	0.05182972	-0.2303491	7	21	15	50.8	36.4	45.404	0	217.33	1642500000	-0.089259706	0.065691739	0.063783571	0.016615562	0.047664218	0.088348754	0.056371175	0.038739342	0.041511096	0.047742005	-0.391076297	-0.410743505	-0.409408957	-0.236436501	-0.225516036	-0.250907689	-0.047081687	-0.062071089	-0.039900411	"Q7TNC4-4;Q7TNC4;Q7TNC4-2;Q7TNC4-3;Q05CX5;E9Q715;D3YZ82"	"Q7TNC4-4;Q7TNC4;Q7TNC4-2;Q7TNC4-3;Q05CX5;E9Q715"	"Putative RNA-binding protein Luc7-like 2"	"Luc7l2"
"264"	-0.2283728	0.09614599	3	"840"	-0.3058334	-0.3773845	-0.001900377	0.2493866	0.05378176	-0.01473038	-0.2283728	0.09614599	1	22	22	51.3	51.3	50.421	0	208.71	332010000	-0.066113382	-0.336515784	-0.29376027	-0.287224084	-0.398461461	-0.365774691	-0.367917448	0.001603932	-0.011454422	0.004149361	0.236347452	0.232665986	0.279146403	0.058399118	0.079814062	0.023132095	-0.007177076	-0.017285652	-0.0197284	"Q8BVY0"	"Q8BVY0"	"Ribosomal L1 domain-containing protein 1"	"Rsl1d1"
"265"	-0.06644336	-0.05046146	3	"1064"	-0.06850811	-0.09354003	-0.03728195	-0.08707266	-0.05545531	-0.008856416	-0.06644336	-0.05046146	4	24	24	51.9	51.9	53.575	0	130.46	157370000	-0.058452411	-0.030863766	-0.078032754	-0.096627809	-0.077243425	-0.093702666	-0.109673999	-0.057639685	0.017659262	-0.07186541	-0.086537778	-0.061037589	-0.113642603	-0.041511085	-0.053193733	-0.071661115	-0.01921515	0.019365598	-0.026719695	"Q9Z2D6-2;Q9Z2D6;D3Z7U4;D3YY81"	"Q9Z2D6-2;Q9Z2D6"	"Methyl-CpG-binding protein 2"	"Mecp2"
"266"	-0.07532198	-0.184647	3	"896"	-0.1123716	-0.09167337	-0.02192099	-0.18837	-0.117234	-0.2483369	-0.07532198	-0.184647	12	23	23	52.1	52.1	58.683	0	246.99	373450000	-0.129984489	-0.12239255	-0.097246721	-0.117475457	-0.069993906	-0.088182122	-0.116844103	-0.050790571	-0.008858133	-0.006114264	-0.200522199	-0.166370898	-0.198217064	-0.111564934	-0.083466776	-0.156670287	-0.266634196	-0.232250646	-0.246125966	"Q8VH51-2;Q8VH51;E9Q8F0;Q8VH51-3;B7ZD61;F7AA45;B7ZD63;B7ZD64;E9PZF9;E9Q999;D6RCZ8;D6RJ85"	"Q8VH51-2;Q8VH51;E9Q8F0;Q8VH51-3;B7ZD61"	"RNA-binding protein 39"	"Rbm39"
